algorithm,distribution,seed,grid_size,row,col,x_min,x_max,y_min,y_max,visits
AHCFA,Clustered,39,12,2,2,-3.27667,-2.4575,2.4575,3.27667,76
AHCFA,Clustered,39,12,2,3,-2.4575,-1.63833,2.4575,3.27667,167
AHCFA,Clustered,39,12,2,4,-1.63833,-0.819167,2.4575,3.27667,82
AHCFA,Clustered,39,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,105
AHCFA,Clustered,39,12,2,6,0,0.819167,2.4575,3.27667,40
AHCFA,Clustered,39,12,2,7,0.819167,1.63833,2.4575,3.27667,0
AHCFA,Clustered,39,12,2,8,1.63833,2.4575,2.4575,3.27667,6
AHCFA,Clustered,39,12,2,9,2.4575,3.27667,2.4575,3.27667,36
AHCFA,Clustered,39,12,2,10,3.27667,4.09583,2.4575,3.27667,34
AHCFA,Clustered,39,12,2,11,4.09583,4.915,2.4575,3.27667,84
AHCFA,Clustered,39,12,3,0,-4.915,-4.09583,1.63833,2.4575,163
AHCFA,Clustered,39,12,3,1,-4.09583,-3.27667,1.63833,2.4575,104
AHCFA,Clustered,39,12,3,2,-3.27667,-2.4575,1.63833,2.4575,75
AHCFA,Clustered,39,12,3,3,-2.4575,-1.63833,1.63833,2.4575,122
AHCFA,Clustered,39,12,3,4,-1.63833,-0.819167,1.63833,2.4575,213
AHCFA,Clustered,39,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,119
AHCFA,Clustered,39,12,3,6,0,0.819167,1.63833,2.4575,130
AHCFA,Clustered,39,12,3,7,0.819167,1.63833,1.63833,2.4575,129
AHCFA,Clustered,39,12,3,8,1.63833,2.4575,1.63833,2.4575,63
AHCFA,Clustered,39,12,3,9,2.4575,3.27667,1.63833,2.4575,32
AHCFA,Clustered,39,12,3,10,3.27667,4.09583,1.63833,2.4575,32
AHCFA,Clustered,39,12,3,11,4.09583,4.915,1.63833,2.4575,124
AHCFA,Clustered,39,12,4,0,-4.915,-4.09583,0.819167,1.63833,159
AHCFA,Clustered,39,12,4,1,-4.09583,-3.27667,0.819167,1.63833,101
AHCFA,Clustered,39,12,4,2,-3.27667,-2.4575,0.819167,1.63833,74
AHCFA,Clustered,39,12,4,3,-2.4575,-1.63833,0.819167,1.63833,99
AHCFA,Clustered,39,12,4,4,-1.63833,-0.819167,0.819167,1.63833,197
AHCFA,Clustered,39,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,217
AHCFA,Clustered,39,12,4,6,0,0.819167,0.819167,1.63833,167
AHCFA,Clustered,39,12,4,7,0.819167,1.63833,0.819167,1.63833,183
AHCFA,Clustered,39,12,4,8,1.63833,2.4575,0.819167,1.63833,85
AHCFA,Clustered,39,12,4,9,2.4575,3.27667,0.819167,1.63833,81
AHCFA,Clustered,39,12,4,10,3.27667,4.09583,0.819167,1.63833,52
AHCFA,Clustered,39,12,4,11,4.09583,4.915,0.819167,1.63833,114
AHCFA,Clustered,39,12,5,0,-4.915,-4.09583,0,0.819167,181
AHCFA,Clustered,39,12,5,1,-4.09583,-3.27667,0,0.819167,97
AHCFA,Clustered,39,12,5,2,-3.27667,-2.4575,0,0.819167,139
AHCFA,Clustered,39,12,5,3,-2.4575,-1.63833,0,0.819167,124
AHCFA,Clustered,39,12,5,4,-1.63833,-0.819167,0,0.819167,199
AHCFA,Clustered,39,12,5,5,-0.819167,-1.11022e-16,0,0.819167,673
AHCFA,Clustered,39,12,5,6,0,0.819167,0,0.819167,627
AHCFA,Clustered,39,12,5,7,0.819167,1.63833,0,0.819167,181
AHCFA,Clustered,39,12,5,8,1.63833,2.4575,0,0.819167,109
AHCFA,Clustered,39,12,5,9,2.4575,3.27667,0,0.819167,58
AHCFA,Clustered,39,12,5,10,3.27667,4.09583,0,0.819167,62
AHCFA,Clustered,39,12,5,11,4.09583,4.915,0,0.819167,103
AHCFA,Clustered,39,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,177
AHCFA,Clustered,39,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,130
AHCFA,Clustered,39,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,123
AHCFA,Clustered,39,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,118
AHCFA,Clustered,39,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,211
AHCFA,Clustered,39,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,601
AHCFA,Clustered,39,12,6,6,0,0.819167,-0.819167,-1.11022e-16,613
AHCFA,Clustered,39,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,174
AHCFA,Clustered,39,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,102
AHCFA,Clustered,39,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,94
AHCFA,Clustered,39,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,74
AHCFA,Clustered,39,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,125
AHCFA,Clustered,39,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,119
AHCFA,Clustered,39,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,82
AHCFA,Clustered,39,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,53
AHCFA,Clustered,39,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,77
AHCFA,Clustered,39,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,196
AHCFA,Clustered,39,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,205
AHCFA,Clustered,39,12,7,6,0,0.819167,-1.63833,-0.819167,168
AHCFA,Clustered,39,12,7,7,0.819167,1.63833,-1.63833,-0.819167,164
AHCFA,Clustered,39,12,7,8,1.63833,2.4575,-1.63833,-0.819167,87
AHCFA,Clustered,39,12,7,9,2.4575,3.27667,-1.63833,-0.819167,50
AHCFA,Clustered,39,12,7,10,3.27667,4.09583,-1.63833,-0.819167,59
AHCFA,Clustered,39,12,7,11,4.09583,4.915,-1.63833,-0.819167,137
AHCFA,Clustered,39,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,95
AHCFA,Clustered,39,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,56
AHCFA,Clustered,39,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,64
AHCFA,Clustered,39,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,139
AHCFA,Clustered,39,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,170
AHCFA,Clustered,39,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,98
AHCFA,Clustered,39,12,8,6,0,0.819167,-2.4575,-1.63833,142
AHCFA,Clustered,39,12,8,7,0.819167,1.63833,-2.4575,-1.63833,91
AHCFA,Clustered,39,12,8,8,1.63833,2.4575,-2.4575,-1.63833,82
AHCFA,Clustered,39,12,8,9,2.4575,3.27667,-2.4575,-1.63833,36
AHCFA,Clustered,39,12,8,10,3.27667,4.09583,-2.4575,-1.63833,67
AHCFA,Clustered,39,12,8,11,4.09583,4.915,-2.4575,-1.63833,119
AHCFA,Clustered,39,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,112
AHCFA,Clustered,39,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,46
AHCFA,Clustered,39,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,94
AHCFA,Clustered,39,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,230
AHCFA,Clustered,39,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,48
AHCFA,Clustered,39,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,72
AHCFA,Clustered,39,12,9,6,0,0.819167,-3.27667,-2.4575,121
AHCFA,Clustered,39,12,9,7,0.819167,1.63833,-3.27667,-2.4575,65
AHCFA,Clustered,39,12,9,8,1.63833,2.4575,-3.27667,-2.4575,63
AHCFA,Clustered,39,12,9,9,2.4575,3.27667,-3.27667,-2.4575,63
AHCFA,Clustered,39,12,9,10,3.27667,4.09583,-3.27667,-2.4575,79
AHCFA,Clustered,39,12,9,11,4.09583,4.915,-3.27667,-2.4575,122
AHCFA,Clustered,39,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,150
AHCFA,Clustered,39,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,52
AHCFA,Clustered,39,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,168
AHCFA,Clustered,39,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,134
AHCFA,Clustered,39,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,96
AHCFA,Clustered,39,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,106
AHCFA,Clustered,39,12,10,6,0,0.819167,-4.09583,-3.27667,129
AHCFA,Clustered,39,12,10,7,0.819167,1.63833,-4.09583,-3.27667,68
AHCFA,Clustered,39,12,10,8,1.63833,2.4575,-4.09583,-3.27667,50
AHCFA,Clustered,39,12,10,9,2.4575,3.27667,-4.09583,-3.27667,85
AHCFA,Clustered,39,12,10,10,3.27667,4.09583,-4.09583,-3.27667,82
AHCFA,Clustered,39,12,10,11,4.09583,4.915,-4.09583,-3.27667,122
AHCFA,Clustered,39,12,11,0,-4.915,-4.09583,-4.915,-4.09583,160
AHCFA,Clustered,39,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,116
AHCFA,Clustered,39,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,167
AHCFA,Clustered,39,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,169
AHCFA,Clustered,39,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,179
AHCFA,Clustered,39,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,193
AHCFA,Clustered,39,12,11,6,0,0.819167,-4.915,-4.09583,197
AHCFA,Clustered,39,12,11,7,0.819167,1.63833,-4.915,-4.09583,192
AHCFA,Clustered,39,12,11,8,1.63833,2.4575,-4.915,-4.09583,137
AHCFA,Clustered,39,12,11,9,2.4575,3.27667,-4.915,-4.09583,165
AHCFA,Clustered,39,12,11,10,3.27667,4.09583,-4.915,-4.09583,205
AHCFA,Clustered,39,12,11,11,4.09583,4.915,-4.915,-4.09583,165
AHCFA,Clustered,40,12,0,0,-4.915,-4.09583,4.09583,4.915,117
AHCFA,Clustered,40,12,0,1,-4.09583,-3.27667,4.09583,4.915,111
AHCFA,Clustered,40,12,0,2,-3.27667,-2.4575,4.09583,4.915,114
AHCFA,Clustered,40,12,0,3,-2.4575,-1.63833,4.09583,4.915,61
AHCFA,Clustered,40,12,0,4,-1.63833,-0.819167,4.09583,4.915,95
AHCFA,Clustered,40,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,93
AHCFA,Clustered,40,12,0,6,0,0.819167,4.09583,4.915,119
AHCFA,Clustered,40,12,0,7,0.819167,1.63833,4.09583,4.915,141
AHCFA,Clustered,40,12,0,8,1.63833,2.4575,4.09583,4.915,143
AHCFA,Clustered,40,12,0,9,2.4575,3.27667,4.09583,4.915,156
AHCFA,Clustered,40,12,0,10,3.27667,4.09583,4.09583,4.915,189
AHCFA,Clustered,40,12,0,11,4.09583,4.915,4.09583,4.915,336
AHCFA,Clustered,40,12,1,0,-4.915,-4.09583,3.27667,4.09583,82
AHCFA,Clustered,40,12,1,1,-4.09583,-3.27667,3.27667,4.09583,44
AHCFA,Clustered,40,12,1,2,-3.27667,-2.4575,3.27667,4.09583,75
AHCFA,Clustered,40,12,1,3,-2.4575,-1.63833,3.27667,4.09583,78
AHCFA,Clustered,40,12,1,4,-1.63833,-0.819167,3.27667,4.09583,48
AHCFA,Clustered,40,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,56
AHCFA,Clustered,40,12,1,6,0,0.819167,3.27667,4.09583,47
AHCFA,Clustered,40,12,1,7,0.819167,1.63833,3.27667,4.09583,112
AHCFA,Clustered,40,12,1,8,1.63833,2.4575,3.27667,4.09583,111
AHCFA,Clustered,40,12,1,9,2.4575,3.27667,3.27667,4.09583,93
AHCFA,Clustered,40,12,1,10,3.27667,4.09583,3.27667,4.09583,56
AHCFA,Clustered,40,12,1,11,4.09583,4.915,3.27667,4.09583,247
AHCFA,Clustered,40,12,2,0,-4.915,-4.09583,2.4575,3.27667,59
AHCFA,Clustered,40,12,2,1,-4.09583,-3.27667,2.4575,3.27667,50
AHCFA,Clustered,40,12,2,2,-3.27667,-2.4575,2.4575,3.27667,72
AHCFA,Clustered,40,12,2,3,-2.4575,-1.63833,2.4575,3.27667,161
AHCFA,Clustered,40,12,2,4,-1.63833,-0.819167,2.4575,3.27667,94
AHCFA,Clustered,40,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,69
AHCFA,Clustered,40,12,2,6,0,0.819167,2.4575,3.27667,89
AHCFA,Clustered,40,12,2,7,0.819167,1.63833,2.4575,3.27667,55
AHCFA,Clustered,40,12,2,8,1.63833,2.4575,2.4575,3.27667,80
AHCFA,Clustered,40,12,2,9,2.4575,3.27667,2.4575,3.27667,57
AHCFA,Clustered,40,12,2,10,3.27667,4.09583,2.4575,3.27667,81
AHCFA,Clustered,40,12,2,11,4.09583,4.915,2.4575,3.27667,260
AHCFA,Clustered,40,12,3,0,-4.915,-4.09583,1.63833,2.4575,37
AHCFA,Clustered,40,12,3,1,-4.09583,-3.27667,1.63833,2.4575,42
AHCFA,Clustered,40,12,3,2,-3.27667,-2.4575,1.63833,2.4575,58
AHCFA,Clustered,40,12,3,3,-2.4575,-1.63833,1.63833,2.4575,100
AHCFA,Clustered,40,12,3,4,-1.63833,-0.819167,1.63833,2.4575,160
AHCFA,Clustered,40,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,109
AHCFA,Clustered,40,12,3,6,0,0.819167,1.63833,2.4575,109
AHCFA,Clustered,40,12,3,7,0.819167,1.63833,1.63833,2.4575,83
AHCFA,Clustered,40,12,3,8,1.63833,2.4575,1.63833,2.4575,80
AHCFA,Clustered,40,12,3,9,2.4575,3.27667,1.63833,2.4575,109
AHCFA,Clustered,40,12,3,10,3.27667,4.09583,1.63833,2.4575,131
AHCFA,Clustered,40,12,3,11,4.09583,4.915,1.63833,2.4575,302
AHCFA,Clustered,40,12,4,0,-4.915,-4.09583,0.819167,1.63833,19
AHCFA,Clustered,40,12,4,1,-4.09583,-3.27667,0.819167,1.63833,92
AHCFA,Clustered,40,12,4,2,-3.27667,-2.4575,0.819167,1.63833,125
AHCFA,Clustered,40,12,4,3,-2.4575,-1.63833,0.819167,1.63833,146
AHCFA,Clustered,40,12,4,4,-1.63833,-0.819167,0.819167,1.63833,200
AHCFA,Clustered,40,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,197
AHCFA,Clustered,40,12,4,6,0,0.819167,0.819167,1.63833,151
AHCFA,Clustered,40,12,4,7,0.819167,1.63833,0.819167,1.63833,153
AHCFA,Clustered,40,12,4,8,1.63833,2.4575,0.819167,1.63833,115
AHCFA,Clustered,40,12,4,9,2.4575,3.27667,0.819167,1.63833,111
AHCFA,Clustered,40,12,4,10,3.27667,4.09583,0.819167,1.63833,108
AHCFA,Clustered,40,12,4,11,4.09583,4.915,0.819167,1.63833,232
AHCFA,Clustered,40,12,5,0,-4.915,-4.09583,0,0.819167,160
AHCFA,Clustered,40,12,5,1,-4.09583,-3.27667,0,0.819167,169
AHCFA,Clustered,40,12,5,2,-3.27667,-2.4575,0,0.819167,146
AHCFA,Clustered,40,12,5,3,-2.4575,-1.63833,0,0.819167,201
AHCFA,Clustered,40,12,5,4,-1.63833,-0.819167,0,0.819167,300
AHCFA,Clustered,40,12,5,5,-0.819167,-1.11022e-16,0,0.819167,676
AHCFA,Clustered,40,12,5,6,0,0.819167,0,0.819167,473
AHCFA,Clustered,40,12,5,7,0.819167,1.63833,0,0.819167,146
AHCFA,Clustered,40,12,5,8,1.63833,2.4575,0,0.819167,106
AHCFA,Clustered,40,12,5,9,2.4575,3.27667,0,0.819167,84
AHCFA,Clustered,40,12,5,10,3.27667,4.09583,0,0.819167,136
AHCFA,Clustered,40,12,5,11,4.09583,4.915,0,0.819167,216
AHCFA,Clustered,40,12,6,0,-4.915,-4.09583,-0.819167,-1.11022e-16,94
AHCFA,Clustered,40,12,6,1,-4.09583,-3.27667,-0.819167,-1.11022e-16,46
AHCFA,Clustered,40,12,6,2,-3.27667,-2.4575,-0.819167,-1.11022e-16,46
AHCFA,Clustered,40,12,6,3,-2.4575,-1.63833,-0.819167,-1.11022e-16,64
AHCFA,Clustered,40,12,6,4,-1.63833,-0.819167,-0.819167,-1.11022e-16,166
AHCFA,Clustered,40,12,6,5,-0.819167,-1.11022e-16,-0.819167,-1.11022e-16,623
AHCFA,Clustered,40,12,6,6,0,0.819167,-0.819167,-1.11022e-16,753
AHCFA,Clustered,40,12,6,7,0.819167,1.63833,-0.819167,-1.11022e-16,130
AHCFA,Clustered,40,12,6,8,1.63833,2.4575,-0.819167,-1.11022e-16,90
AHCFA,Clustered,40,12,6,9,2.4575,3.27667,-0.819167,-1.11022e-16,64
AHCFA,Clustered,40,12,6,10,3.27667,4.09583,-0.819167,-1.11022e-16,134
AHCFA,Clustered,40,12,6,11,4.09583,4.915,-0.819167,-1.11022e-16,157
AHCFA,Clustered,40,12,7,0,-4.915,-4.09583,-1.63833,-0.819167,82
AHCFA,Clustered,40,12,7,1,-4.09583,-3.27667,-1.63833,-0.819167,70
AHCFA,Clustered,40,12,7,2,-3.27667,-2.4575,-1.63833,-0.819167,46
AHCFA,Clustered,40,12,7,3,-2.4575,-1.63833,-1.63833,-0.819167,77
AHCFA,Clustered,40,12,7,4,-1.63833,-0.819167,-1.63833,-0.819167,122
AHCFA,Clustered,40,12,7,5,-0.819167,-1.11022e-16,-1.63833,-0.819167,179
AHCFA,Clustered,40,12,7,6,0,0.819167,-1.63833,-0.819167,291
AHCFA,Clustered,40,12,7,7,0.819167,1.63833,-1.63833,-0.819167,206
AHCFA,Clustered,40,12,7,8,1.63833,2.4575,-1.63833,-0.819167,63
AHCFA,Clustered,40,12,7,9,2.4575,3.27667,-1.63833,-0.819167,112
AHCFA,Clustered,40,12,7,10,3.27667,4.09583,-1.63833,-0.819167,120
AHCFA,Clustered,40,12,7,11,4.09583,4.915,-1.63833,-0.819167,164
AHCFA,Clustered,40,12,8,0,-4.915,-4.09583,-2.4575,-1.63833,72
AHCFA,Clustered,40,12,8,1,-4.09583,-3.27667,-2.4575,-1.63833,47
AHCFA,Clustered,40,12,8,2,-3.27667,-2.4575,-2.4575,-1.63833,63
AHCFA,Clustered,40,12,8,3,-2.4575,-1.63833,-2.4575,-1.63833,73
AHCFA,Clustered,40,12,8,4,-1.63833,-0.819167,-2.4575,-1.63833,45
AHCFA,Clustered,40,12,8,5,-0.819167,-1.11022e-16,-2.4575,-1.63833,78
AHCFA,Clustered,40,12,8,6,0,0.819167,-2.4575,-1.63833,166
AHCFA,Clustered,40,12,8,7,0.819167,1.63833,-2.4575,-1.63833,212
AHCFA,Clustered,40,12,8,8,1.63833,2.4575,-2.4575,-1.63833,83
AHCFA,Clustered,40,12,8,9,2.4575,3.27667,-2.4575,-1.63833,78
AHCFA,Clustered,40,12,8,10,3.27667,4.09583,-2.4575,-1.63833,90
AHCFA,Clustered,40,12,8,11,4.09583,4.915,-2.4575,-1.63833,175
AHCFA,Clustered,40,12,9,0,-4.915,-4.09583,-3.27667,-2.4575,82
AHCFA,Clustered,40,12,9,1,-4.09583,-3.27667,-3.27667,-2.4575,32
AHCFA,Clustered,40,12,9,2,-3.27667,-2.4575,-3.27667,-2.4575,43
AHCFA,Clustered,40,12,9,3,-2.4575,-1.63833,-3.27667,-2.4575,9
AHCFA,Clustered,40,12,9,4,-1.63833,-0.819167,-3.27667,-2.4575,0
AHCFA,Clustered,40,12,9,5,-0.819167,-1.11022e-16,-3.27667,-2.4575,0
AHCFA,Clustered,40,12,9,6,0,0.819167,-3.27667,-2.4575,28
AHCFA,Clustered,40,12,9,7,0.819167,1.63833,-3.27667,-2.4575,93
AHCFA,Clustered,40,12,9,8,1.63833,2.4575,-3.27667,-2.4575,189
AHCFA,Clustered,40,12,9,9,2.4575,3.27667,-3.27667,-2.4575,73
AHCFA,Clustered,40,12,9,10,3.27667,4.09583,-3.27667,-2.4575,61
AHCFA,Clustered,40,12,9,11,4.09583,4.915,-3.27667,-2.4575,181
AHCFA,Clustered,40,12,10,0,-4.915,-4.09583,-4.09583,-3.27667,35
AHCFA,Clustered,40,12,10,1,-4.09583,-3.27667,-4.09583,-3.27667,35
AHCFA,Clustered,40,12,10,2,-3.27667,-2.4575,-4.09583,-3.27667,17
AHCFA,Clustered,40,12,10,3,-2.4575,-1.63833,-4.09583,-3.27667,7
AHCFA,Clustered,40,12,10,4,-1.63833,-0.819167,-4.09583,-3.27667,2
AHCFA,Clustered,40,12,10,5,-0.819167,-1.11022e-16,-4.09583,-3.27667,0
AHCFA,Clustered,40,12,10,6,0,0.819167,-4.09583,-3.27667,12
AHCFA,Clustered,40,12,10,7,0.819167,1.63833,-4.09583,-3.27667,32
AHCFA,Clustered,40,12,10,8,1.63833,2.4575,-4.09583,-3.27667,101
AHCFA,Clustered,40,12,10,9,2.4575,3.27667,-4.09583,-3.27667,274
AHCFA,Clustered,40,12,10,10,3.27667,4.09583,-4.09583,-3.27667,72
AHCFA,Clustered,40,12,10,11,4.09583,4.915,-4.09583,-3.27667,165
AHCFA,Clustered,40,12,11,0,-4.915,-4.09583,-4.915,-4.09583,42
AHCFA,Clustered,40,12,11,1,-4.09583,-3.27667,-4.915,-4.09583,23
AHCFA,Clustered,40,12,11,2,-3.27667,-2.4575,-4.915,-4.09583,6
AHCFA,Clustered,40,12,11,3,-2.4575,-1.63833,-4.915,-4.09583,0
AHCFA,Clustered,40,12,11,4,-1.63833,-0.819167,-4.915,-4.09583,5
AHCFA,Clustered,40,12,11,5,-0.819167,-1.11022e-16,-4.915,-4.09583,7
AHCFA,Clustered,40,12,11,6,0,0.819167,-4.915,-4.09583,20
AHCFA,Clustered,40,12,11,7,0.819167,1.63833,-4.915,-4.09583,40
AHCFA,Clustered,40,12,11,8,1.63833,2.4575,-4.915,-4.09583,136
AHCFA,Clustered,40,12,11,9,2.4575,3.27667,-4.915,-4.09583,368
AHCFA,Clustered,40,12,11,10,3.27667,4.09583,-4.915,-4.09583,191
AHCFA,Clustered,40,12,11,11,4.09583,4.915,-4.915,-4.09583,185
AHCFA,Clustered,41,12,0,0,-4.915,-4.09583,4.09583,4.915,115
AHCFA,Clustered,41,12,0,1,-4.09583,-3.27667,4.09583,4.915,221
AHCFA,Clustered,41,12,0,2,-3.27667,-2.4575,4.09583,4.915,238
AHCFA,Clustered,41,12,0,3,-2.4575,-1.63833,4.09583,4.915,159
AHCFA,Clustered,41,12,0,4,-1.63833,-0.819167,4.09583,4.915,98
AHCFA,Clustered,41,12,0,5,-0.819167,-1.11022e-16,4.09583,4.915,85
AHCFA,Clustered,41,12,0,6,0,0.819167,4.09583,4.915,75
AHCFA,Clustered,41,12,0,7,0.819167,1.63833,4.09583,4.915,74
AHCFA,Clustered,41,12,0,8,1.63833,2.4575,4.09583,4.915,113
AHCFA,Clustered,41,12,0,9,2.4575,3.27667,4.09583,4.915,90
AHCFA,Clustered,41,12,0,10,3.27667,4.09583,4.09583,4.915,75
AHCFA,Clustered,41,12,0,11,4.09583,4.915,4.09583,4.915,92
AHCFA,Clustered,41,12,1,0,-4.915,-4.09583,3.27667,4.09583,91
AHCFA,Clustered,41,12,1,1,-4.09583,-3.27667,3.27667,4.09583,142
AHCFA,Clustered,41,12,1,2,-3.27667,-2.4575,3.27667,4.09583,107
AHCFA,Clustered,41,12,1,3,-2.4575,-1.63833,3.27667,4.09583,68
AHCFA,Clustered,41,12,1,4,-1.63833,-0.819167,3.27667,4.09583,27
AHCFA,Clustered,41,12,1,5,-0.819167,-1.11022e-16,3.27667,4.09583,34
AHCFA,Clustered,41,12,1,6,0,0.819167,3.27667,4.09583,43
AHCFA,Clustered,41,12,1,7,0.819167,1.63833,3.27667,4.09583,64
AHCFA,Clustered,41,12,1,8,1.63833,2.4575,3.27667,4.09583,37
AHCFA,Clustered,41,12,1,9,2.4575,3.27667,3.27667,4.09583,29
AHCFA,Clustered,41,12,1,10,3.27667,4.09583,3.27667,4.09583,72
AHCFA,Clustered,41,12,1,11,4.09583,4.915,3.27667,4.09583,132
AHCFA,Clustered,41,12,2,0,-4.915,-4.09583,2.4575,3.27667,103
AHCFA,Clustered,41,12,2,1,-4.09583,-3.27667,2.4575,3.27667,107
AHCFA,Clustered,41,12,2,2,-3.27667,-2.4575,2.4575,3.27667,83
AHCFA,Clustered,41,12,2,3,-2.4575,-1.63833,2.4575,3.27667,125
AHCFA,Clustered,41,12,2,4,-1.63833,-0.819167,2.4575,3.27667,104
AHCFA,Clustered,41,12,2,5,-0.819167,-1.11022e-16,2.4575,3.27667,56
AHCFA,Clustered,41,12,2,6,0,0.819167,2.4575,3.27667,48
AHCFA,Clustered,41,12,2,7,0.819167,1.63833,2.4575,3.27667,52
AHCFA,Clustered,41,12,2,8,1.63833,2.4575,2.4575,3.27667,60
AHCFA,Clustered,41,12,2,9,2.4575,3.27667,2.4575,3.27667,106
AHCFA,Clustered,41,12,2,10,3.27667,4.09583,2.4575,3.27667,80
AHCFA,Clustered,41,12,2,11,4.09583,4.915,2.4575,3.27667,48
AHCFA,Clustered,41,12,3,0,-4.915,-4.09583,1.63833,2.4575,135
AHCFA,Clustered,41,12,3,1,-4.09583,-3.27667,1.63833,2.4575,83
AHCFA,Clustered,41,12,3,2,-3.27667,-2.4575,1.63833,2.4575,55
AHCFA,Clustered,41,12,3,3,-2.4575,-1.63833,1.63833,2.4575,60
AHCFA,Clustered,41,12,3,4,-1.63833,-0.819167,1.63833,2.4575,197
AHCFA,Clustered,41,12,3,5,-0.819167,-1.11022e-16,1.63833,2.4575,108
AHCFA,Clustered,41,12,3,6,0,0.819167,1.63833,2.4575,81
AHCFA,Clustered,41,12,3,7,0.819167,1.63833,1.63833,2.4575,59
AHCFA,Clustered,41,12,3,8,1.63833,2.4575,1.63833,2.4575,111
AHCFA,Clustered,41,12,3,9,2.4575,3.27667,1.63833,2.4575,82
AHCFA,Clustered,41,12,3,10,3.27667,4.09583,1.63833,2.4575,57
AHCFA,Clustered,41,12,3,11,4.09583,4.915,1.63833,2.4575,76
AHCFA,Clustered,41,12,4,0,-4.915,-4.09583,0.819167,1.63833,152
AHCFA,Clustered,41,12,4,1,-4.09583,-3.27667,0.819167,1.63833,74
AHCFA,Clustered,41,12,4,2,-3.27667,-2.4575,0.819167,1.63833,97
AHCFA,Clustered,41,12,4,3,-2.4575,-1.63833,0.819167,1.63833,72
AHCFA,Clustered,41,12,4,4,-1.63833,-0.819167,0.819167,1.63833,168
AHCFA,Clustered,41,12,4,5,-0.819167,-1.11022e-16,0.819167,1.63833,252
AHCFA,Clustered,41,12,4,6,0,0.819167,0.819167,1.63833,108
AHCFA,Clustered,41,12,4,7,0.819167,1.63833,0.819167,1.63833,179
AHCFA,Clustered,41,12,4,8,1.63833,2.4575,0.819167,1.63833,96
AHCFA,Clustered,41,12,4,9,2.4575,3.27667,0.819167,1.63833,86
AHCFA,Clustered,41,12,4,10,3.27667,4.09583,0.819167,1.63833,102
AHCFA,Clustered,41,12,4,11,4.09583,4.915,0.819167,1.63833,104
AHCFA,Clustered,41,12,5,0,-4.915,-4.09583,0,0.819167,168
AHCFA,Clustered,41,12,5,1,-4.09583,-3.27667,0,0.819167,68
AHCFA,Clustered,41,12,5,2,-3.27667,-2.4575,0,0.819167,132
AHCFA,Clustered,41,12,5,3,-2.4575,-1.63833,0,0.819167,85
AHCFA,Clustered,41,12,5,4,-1.63833,-0.819167,0,0.819167,146
AHCFA,Clustered,41,12,5,5,-0.819167,-1.11022e-16,0,0.819167,655
